Name,Price,Discounted Price,Description,Thumbnail,Image1,Image2,Image3,Image4,Formato,Color,Tag,Mensajeria,Stock,Garantía,Category,Availability,Supplier,Currency,ShippingCost,TasaCambio
COLCHON PERSONAL KONFORT ANTILLAS,$190.00,,"COLCHON PERSONAL KONFORT ANTILLAS

ÚTILES DEL HOGAR







30 días de Garantia

Peso: 44.00 lb

5.00 (3 reseñas)

$190.00

Descripción

Medida nominal 90x190cm

Cantidad de muelles192

Detalles del Producto

MEDIDA NOMINAL:

90x190cm

CANTIDAD DE MUELLES:

192

PANEL DE MUELLES:

Muelles bionicos independientes de acero de 2.2mm con tratamiento termico (mayor resistencia a la deformación)

ESPIRAL DE UNIÓN:

Alambre de acero de 1.35mm que une filas de muelles para un comportamiento homogéneo

MARCO:

Varilla de acero de 4mm fijada con grapas de alta resistencia 

SEPARADOR:

Fieltro textil endurecido y termoligado para distribucion de carga y protección contra abrasión 

BORDES:

Refaja acolchada con espuma de poliuretano D20, grosor 8 mm + tacos de amortiguación en las esquinas

AMORTIGUADOR:

Espuma de poliuretano D20, grosor 10mm, en ambas caras para mayor confort

ACOLCHADOS:

Tejido sin tejer 17 g/m² + 2 láminas de espuma D20, 10 mm cada una, acolchadas al tejido con dibujo multiaguja tipo capitoneado

TEJIDO EXTERIOR:

Stretch de alta calidad y resistencia

CIERRE:

Cinta ribete en el contorno, uniendo tapas a la refaja

ETIQUETA:

Cosida en la refaja

ASAS:

2 asas por cada lado (4 en total), ubicadas en la refaja

EMBALAJE:

Bolsa individual de polietileno reciclable

ATURA TOTAL:

± 21 cm

TOLERANCIA DE MEDIDAS:

± 2 cm respecto a la medida nominal

FORMA DE ALMACENAMIENTO:

En posición horizontal sobre superficie plana y rígida. Alejado de humedad, calor y sin objetos encima

:

Variantes
COLCHON PERSONAL KONFORT ANTIL ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/7b6a0a65-c707-4c5e-b068-647d224c39eb/bfd6b080-3f2b-46e6-9480-939b184e4c3b.jpg,,,,,,,,,10,30 días de Garantia,Hogar y Muebles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
COCINA DE GAS DE MESA MILEXUS DE 4 QUEMADORES,$60.00,,"COCINA DE GAS DE MESA MILEXUS DE 4 QUEMADORES

ELECTRODOMÉSTICOS







30 días de Garantia

Peso: 18.04 lb

4.71 (7 reseñas)

$60.00

Descripción

Cocina de gas que puede ser utilizada sobre mesa

Detalles del Producto

MATERIAL:

Acero inoxidable

DURABILIDAD Y LIMPIEZA:

Duradera y fácil de limpiar

NÚMERO DE QUEMADORES:

Cuatro quemadores

ENCENDIDO:

Por magneto

TIPO DE COMBUSTIÓN:

Gas de balita

ALTURA PARA MESETA:

19 cm

ANCHO:

49 cm

PROFUNDIDAD:

49 cm

Variantes
COCINA DE GAS DE MESA MILEXUS ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/988eb2d2-08c2-468b-af4a-d476eb14b49c/37f83bab-a100-445f-9ec8-86267ea3a941.jpg,,,,,,,,,10,30 días de Garantia,Línea Blanca y Climatización,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
SPLIT MILEXUS 1 TONELADA,$255.00,,"SPLIT MILEXUS 1 TONELADA

ELECTRODOMÉSTICOS







180 días de Garantia

Peso: 83.60 lb

4.67 (30 reseñas)

$255.00

Descripción

El Milexus de 1 Tonelada es un sistema de climatización eficiente y confiable, ideal para refrescar espacios de entre 12 y 18 metros cuadrados de manera silenciosa. Ofrece una potente capacidad de 12,000 BTU/h, manteniendo un consumo energético moderado, aproximadamente entre 1.0 y 1.2 kW/h. Su unidad interior opera con un nivel de ruido muy bajo, de solo 25 a 35 dB, lo que lo hace perfecto para su uso en dormitorios y oficinas. Este equipo utiliza el refrigerante ecológico R410A, conocido por su alto rendimiento y menor impacto ambiental. Además, está construido para perdurar, incorporando un compresor GMCC (utilizado por fabricantes líderes) y un recubrimiento anticorrosivo Gold Fin que garantiza una mayor vida útil. Para la salud del usuario, cuenta con un filtro antibacterial, función anti-hongos y un sistema de autolimpieza que contribuyen a mantener un aire más puro y limpio.

 

Detalles del Producto

MODELO:

ML-SPAC-12K

CAPACIDAD:

1 Tonelada (12,000 BTU/h)

COBERTURA:

12–18 m²

TIPO:

No inverter

REFRIGERANTE:

R410A (ecológico)

TUBERIAS:

3.5m de tubería de cobre

FUNCIONES:

Control remoto, temporizador, filtro antibacterial

NIVEL DE RUIDO:

Interior: 25–35 dB / Exterior: 50–55 dB

CONSUMO ELÉCTRICO:

Aprox. 1.0–1.2 kW/h

PESO:

38 Kg

COMPRESOR:

GMCC (usado por Toshiba, Carrier, Midea y Haier)

MATERIAL Y ACCESORIOS INCLUIDOS:

Tubería de cobre de 3.5 m, manguera de desagüe, cinta adhesiva, masilla

RECUBRIMIENTO:

Anticorrosivo Gold Fin

FUNCIONES Y BENEFICIOS:

Filtro antibacteriano, Función anti-hongos, Auto limpieza, Descongelación

DIMENSIONES DEL EVAPORADOR (CM):

30.5 x 85.5 x 25.5

DIMENSIONES DEL CONDENSADOR (CM):

59.8 x 80.3 x 38

Variantes
SPLIT MILEXUS 1 TONELADA
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/16db343a-0d9c-45ce-83a8-5b90a44495be/c4d71f9b-4ab2-472a-b9ff-1782624fd857.jpg,,,,,,,,,10,180 días de Garantia,Línea Blanca y Climatización,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
ROUTER TP-LINK TD-W8961N,$40.00,,"ROUTER TP-LINK TD-W8961N

TECNOLOGÍA







30 días de Garantia

Peso: 1.34 lb

4.78 (18 reseñas)

$40.00

Descripción

El TP-Link TD-W8961N es un dispositivo 4 en 1 que combina módem ADSL2+, router NAT, switch de 4 puertos y punto de acceso WiFi, ofreciendo una solución integral para tu red doméstica. Con una velocidad inalámbrica de hasta 300 Mbps bajo el estándar WiFi N, garantiza una conexión estable y rápida para navegar, transmitir y trabajar sin interrupciones.

🚀 Características destacadas:
 

Velocidad WiFi: Hasta 300 Mbps para una experiencia fluida

Antenas: 2 antenas externas para mejor cobertura

Puertos: 4 × RJ45 10/100 Mbps LAN + 1 × RJ11 ADSL

Funciones avanzadas: PVC, Static Routing, DNS Relay, DDNS, IGMP Snooping V1/V2

Compatibilidad: Ideal para el servicio Nauta Hogar

Detalles del Producto

MODELO :

TP-Link TD-W8961N

TIPO DE DISPOSITIVO 4 EN 1:

Módem ADSL2+, Router NAT, Switch de 4 puertos, Punto de Acceso WiFi

VELOCIDAD INALÁMBRICA:

300 Mbps (Estándar WiFi N)

ANTENAS:

2 antenas externas

PUERTOS:

LAN4 × RJ45 10/100 Mbps, Puerto ADSL1 × RJ11

FUNCIONES AVANZADAS:

PVC, Static Routing, DNS Relay, DDNS, IGMP Snooping V1/V2

COMPATIBILIDAD:

Ideal para el servicio Nauta Hogar

ACCESORIOS INCLUIDOS:

Divisor externo, 2 cables de teléfono RJ11, 1 cable de red, transformador

Variantes
ROUTER TP-LINK TD-W8961N
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/1dbef79e-586f-4b60-a547-e49f7cf7f3c4/460c6e98-4ee5-44ea-ac7b-d33504c3e7e5.jpg,,,,,,,,,10,30 días de Garantia,Computación y Gaming,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
Góndola Central,195,,"📐 Dimensiones:
Altura: 160 cm 
Ancho: 90 cm 
Profundidad: 90 cm 
Repisas 10

🦾 Material: Columna de 30x60x1.2 mm, repisas de 0.6 mm, soportes de 2 mm
📦 Capacidad: 60 kg por repisa",https://cdn.store.link/products/store7072/fcyywt-whatsapp_image_2024-08-28_at_05.08.04__2_-removebg-preview.png?versionId=7humnM4MoXE9afdookbHLL7YmayehNbl,,,,,,,,,10000,,Estantes,,JP,"USD, EUR 1x1, Zelle",8000 cup,
Góndola Central Doble,380,,"📐 Dimensiones:
Altura: 160 cm 
Ancho: 90 cm 
Profundidad: 90 cm 
Repisas 20

🦾 Material: Columna de 30x60x1.2 mm, repisas de 0.6 mm, soportes de 2 mm
📦 Capacidad: 60 kg por repisa",https://cdn.store.link/products/store7072/tb0iqj-captura%20de%20pantalla%202024-10-29%20a%20la%28s%29%2012.13.39.png?versionId=wslJCfmYePZStPkA0zPhrRLOytOa6OeA,,,,,,,,,10000,,Estantes,,JP,"USD, EUR 1x1, Zelle",8000 cup,
Góndola de Pared (160 cm),120,,"📐 Dimensiones:
Altura: 160 cm 
Ancho: 90 cm 
Profundidad: 45 cm 
Repisas 5

🦾 Material: Columna de 30x60x1.2 mm, repisas de 0.6 mm, soportes de 2 mm
📦 Capacidad: 60 kg por repisa",https://cdn.store.link/products/store7072/0cssus-captura%20de%20pantalla%202024-10-23%20a%20la%28s%29%2016.27.27.png?versionId=buASsUZ5oOjuJE_G0xUqB4zQ0EgaxcJt,,,,,,,,,0,,Estantes,,JP,"USD, EUR 1x1, Zelle",8000 cup,
Góndola de Pared (180 cm),130,,"📐 Dimensiones:
Altura: 180 cm 
Ancho: 90 cm 
Profundidad: 45 cm 
Repisas 6

🦾 Material: Columna de 30x60x1.2 mm, repisas de 0.6 mm, soportes de 2 mm
📦 Capacidad: 60 kg por repisa",https://cdn.store.link/products/store7072/is8c7s-captura%20de%20pantalla%202024-10-29%20a%20la%28s%29%2012.07.16.png?versionId=brqskhEZRyMjxospfW4V.9aVH.WWbfD9,,,,,,,,,998,,Estantes,,JP,"USD, EUR 1x1, Zelle",8000 cup,
Góndola de Pared Doble (160 cm),235,"200,00","📐 Dimensiones:
Altura: 160 cm 
Ancho: 90 cm 
Profundidad: 45 cm 
Repisas 10

🦾 Material: Columna de 30x60x1.2 mm, repisas de 0.6 mm, soportes de 2 mm
📦 Capacidad: 60 kg por repisa",https://cdn.store.link/products/store7072/5fp28o-captura%20de%20pantalla%202024-10-23%20a%20la%28s%29%2016.27.16.png?versionId=AqNv6TQAK5vrLBMMlReok.abANFs4CtP,,,,,,,,,0,,Estantes,,JP,"USD, EUR 1x1, Zelle",8000 cup,
Góndola de pared Doble (180 cm),245,,"📐 Dimensiones:
Altura: 160 cm 
Ancho: 90 cm 
Profundidad: 45 cm 
Repisas 12

🦾 Material: Columna de 30x60x1.2 mm, repisas de 0.6 mm, soportes de 2 mm
📦 Capacidad: 60 kg por repisa",https://cdn.store.link/products/store7072/n8tale-whatsapp_image_2024-09-25_at_06.55.31_3_-removebg-preview.png?versionId=6_YbMx2RoZDgp0Db6t_0.QjXTPlkdjt_,,,,,,,,,1000,,Estantes,,JP,"USD, EUR 1x1, Zelle",8000 cup,
Estantes industriales,450,,"Altura 3 m
Profundidad 1 m
Ancho 2.3 m
Soporta 3500 Kg de peso",https://cdn.store.link/products/store70720/rvrd26-1762372665.png?versionId=vljzAe7Mmx9q4VGLHIrRBcefSTpUJA0A,,,,,,,,,100,,Estantes,,JP,"USD, EUR 1x1, Zelle",8000 cup,
Estantes de almacen,200,,"Descripción del Estante de Almacén:

Este estante de almacén es una solución práctica y robusta para organizar y almacenar diversos artículos. Con unas dimensiones generosas de 2 metros de alto, 1.85 metros de ancho y 60 cm de profundidad, ofrece amplio espacio para guardar herramientas, cajas, suministros y más.

Características principales:

    Material resistente: Diseñado para soportar cargas pesadas.

    Versátil: Ideal para uso en hogares, bodegas o locales comerciales.

    Precio: 260 USD (también acepta pagos en EUR o CUP).

Incluye enlace para visualizar fotos y videos que muestran más detalles del producto. Perfecto para quienes buscan funcionalidad y durabilidad en un estante de almacenamiento.",https://cdn.store.link/products/store7072/oasbew-captura%20de%20pantalla%202025-05-18%20a%20la%28s%29%2010.41.52.png?versionId=adFwXZJwDZ.WXjuAVFxs7vNlqZcxXx_w,,,,,,,,,20,,Estantes,,JP,"USD, EUR 1x1, Zelle",8000 cup,
"SPLIT MILEXUS 1 TONELADA
",245,,"Peso: 83.60 lb


Descripción
El Milexus de 1 Tonelada es un sistema de climatización eficiente y confiable, ideal para refrescar espacios de entre 12 y 18 metros cuadrados de manera silenciosa. Ofrece una potente capacidad de 12,000 BTU/h, manteniendo un consumo energético moderado, aproximadamente entre 1.0 y 1.2 kW/h. Su unidad interior opera con un nivel de ruido muy bajo, de solo 25 a 35 dB, lo que lo hace perfecto para su uso en dormitorios y oficinas. Este equipo utiliza el refrigerante ecológico R410A, conocido por su alto rendimiento y menor impacto ambiental. Además, está construido para perdurar, incorporando un compresor GMCC (utilizado por fabricantes líderes) y un recubrimiento anticorrosivo Gold Fin que garantiza una mayor vida útil. Para la salud del usuario, cuenta con un filtro antibacterial, función anti-hongos y un sistema de autolimpieza que contribuyen a mantener un aire más puro y limpio.

 


Detalles del Producto
MODELO:

ML-SPAC-12K

CAPACIDAD:

1 Tonelada (12,000 BTU/h)

COBERTURA:

12–18 m²

TIPO:

No inverter

REFRIGERANTE:

R410A (ecológico)

TUBERIAS:

3.5m de tubería de cobre

FUNCIONES:

Control remoto, temporizador, filtro antibacterial

NIVEL DE RUIDO:

Interior: 25–35 dB / Exterior: 50–55 dB

CONSUMO ELÉCTRICO:

Aprox. 1.0–1.2 kW/h

PESO:

38 Kg

COMPRESOR:

GMCC (usado por Toshiba, Carrier, Midea y Haier)

MATERIAL Y ACCESORIOS INCLUIDOS:

Tubería de cobre de 3.5 m, manguera de desagüe, cinta adhesiva, masilla

RECUBRIMIENTO:

Anticorrosivo Gold Fin

FUNCIONES Y BENEFICIOS:

Filtro antibacteriano, Función anti-hongos, Auto limpieza, Descongelación

DIMENSIONES DEL EVAPORADOR (CM):

30.5 x 85.5 x 25.5

DIMENSIONES DEL CONDENSADOR (CM):

59.8 x 80.3 x 38",https://api.7casa.com/media/products/16db343a-0d9c-45ce-83a8-5b90a44495be/c4d71f9b-4ab2-472a-b9ff-1782624fd857.jpg,,,,,,,,,,30 dias de garantía,Línea Blanca y Climatización,,AA,"USD, Euros x 1.05, CUP +20 Billetes superior a 100cup","Gratis en Habana, periferia 5 USD (- De Guanabo para atrás 
- Pasando Santiago de las Vegas 
- Santa Fe
- Zonas finales de Guanabacoa 
- Lo último del Cotorro)",
Lavadora semiautomática 8kg Rudenkov,170,,Medidas: 770 x 430 x 880mm,https://i.imgur.com/MofL15B.png,,,,,,,,,0,30 dias de garantía,Línea Blanca y Climatización,,AA,"USD, Euros x 1.05, CUP +20 Billetes superior a 100cup","Gratis en Habana, periferia 5 USD (- De Guanabo para atrás 
- Pasando Santiago de las Vegas 
- Santa Fe
- Zonas finales de Guanabacoa 
- Lo último del Cotorro)",
Cocina con horno 6Q Rudenkov,350,,Medidas: 785 x 570 x 860 mm,https://i.imgur.com/bEaibqS.jpeg,,,,,,,,,,30 dias de garantía,Línea Blanca y Climatización,,AA,"USD, Euros x 1.05, CUP +20 Billetes superior a 100cup","Gratis en Habana, periferia 5 USD (- De Guanabo para atrás 
- Pasando Santiago de las Vegas 
- Santa Fe
- Zonas finales de Guanabacoa 
- Lo último del Cotorro)",
Cocina con horno 4Q Rukenkov,205,,Medidas: 508 x 570 x 810 mm,https://i.imgur.com/CJPSr0n.png,,,,,,,,,,30 dias de garantía,Línea Blanca y Climatización,,AA,,,
Olla Multifuncional 1.8L Hirbo,75,,,https://i.imgur.com/aX51L17.png,,,,,,,,,,30 dias de garantía,Pequeños Electrodomésticos,,AA,,,
Olla reina 6L Rudenkov,58,,90 minutos,https://i.imgur.com/1O0Fcgs.jpeg,,,,,,,,,,30 dias de garantía,Pequeños Electrodomésticos,,AA,,,
Minibar 93L Milexus,185,,,https://i.imgur.com/IknGb2u.jpeg,,,,,,,,,0,30 dias de garantía,Línea Blanca y Climatización,,AA,,,
"Smart TV 43"" Milexus",235,,,https://i.imgur.com/tufV9iO.jpeg,,,,,,,,,,30 dias de garantía,Audio y Video,,AA,,,
"Smart TV 65"" Milexus",600,,,https://i.imgur.com/4VbVKpV.jpeg,,,,,,,,,,30 dias de garantía,Audio y Video,,AA,,,
Split 2T Milexus,555,,,https://api.7casa.com/media/products/16db343a-0d9c-45ce-83a8-5b90a44495be/c4d71f9b-4ab2-472a-b9ff-1782624fd857.jpg,,,,,,,,,,30 dias de garantía,Línea Blanca y Climatización,,AA,,,
Nevera 11.2 pies Milexus,395,,,https://i.imgur.com/MNTQkNp.png,,,,,,,,,,30 dias de garantía,Línea Blanca y Climatización,,AA,,,
Freidora de aceite 12L doble,115,,,https://i.imgur.com/B6nJIHR.png,,,,,,,,,,30 dias de garantía,Pequeños Electrodomésticos,,AA,,,
Freidora de aire 6L,65,,,https://i.imgur.com/BcGtW8G.png,,,,,,,,,,30 dias de garantía,Pequeños Electrodomésticos,,AA,,,
Freidora de aire 5L,65,,,https://i.imgur.com/evKAFk4.png,,,,,,,,,,30 dias de garantía,Pequeños Electrodomésticos,,AA,,,
Microondas 20L Milexus,95,,,https://i.imgur.com/T6a9yiT.png,,,,,,,,,,30 dias de garantía,Pequeños Electrodomésticos,,AA,,,
Nevera 8.8 pies Estelectric,265,,,https://i.imgur.com/93lVZej.png,,,,,,,,,,30 dias de garantía,Línea Blanca y Climatización,,AA,,,
Cocina infrarroja 2200W SACO,35,,,https://i.imgur.com/LEyY6mg.jpeg,,,,,,,,,,30 dias de garantía,Pequeños Electrodomésticos,,AHV,,,
Cocina inducción Royal,35,,"""Voltage 110- frecuencia 60Hz, 200/1200 watts
 Bandeja de cristal templado
Ventilador para extracción de calor
Control tactil
Múltiples funciones de cocinado
Display digital""",https://i.imgur.com/vyTJp7W.jpeg,,,,,,,,,,30 dias de garantía,Pequeños Electrodomésticos,,AHV,,,
Juegos de Cazuelas,40,,,https://i.imgur.com/542msI6.jpeg,,,,,,,,,,30 dias de garantía,Hogar y Muebles,,AHV,,,
Lavadora automática 9Kg LG,320,,,https://i.imgur.com/krWrdpp.jpeg,,,,,,,,,,30 dias de garantía,Línea Blanca y Climatización,,ATCPB,,,
Baterías TOPMAQ 72V 55A,780,,"Rendimiento Superior y Durabilidad:
La Batería de Litio 72V55AH Topmaq está diseñada para ofrecer un rendimiento excepcional y una durabilidad inigualable. Con un amperaje de 55AH y una tensión nominal de 72V, esta batería garantiza un recorrido de entre 100 a 150 km, perfecta para vehículos eléctricos de alta demanda.


Seguridad y Protección Avanzada:
Incorpora un sistema BMS con doble acción y un fusible de seguridad de 80AH, asegurando una operación segura y confiable. Además, su sistema de cable con fusible incorporado para altos consumos de corriente refuerza la protección contra sobrecargas.

Construcción Robusta y Resistente:
La caja de aluminio de la Bateria Litio 72V55AH Topmaq, resistente a altas temperaturas, asegura una larga vida útil y protege contra condiciones ambientales adversas. El microchip incorporado, antiexplosivo, añade una capa adicional de seguridad, evitando incidentes.

Tecnología de Vanguardia:
Utiliza pilas FST Silver de primera calidad y cuenta con un sistema de cable de bloqueo inteligente. Esta combinación de tecnología avanzada asegura un rendimiento constante y confiable, ideal para dispositivos que requieren una gran cantidad de energía.

Especificaciones y Accesorios:
Ciclo de vida estimado: 1000 ciclos
Peso: 16,20 kg
Dimensiones del empaque: 23 x 26 x 46 cm
Incluye kit con cargador de batería""",https://cdn.store.link/products/store70720/xxsjog-screenshot%202025-10-16%20at%207.07.12%20am.png?versionId=Od7Y4YEFXitCqwZLQx0sj9mRQV1ZeUYD,,,,,,,,,,,Automotriz y Motos,,ATCPB,,,
Baterías TOPMAQ 72V 35A,620,,"
Descubra la Batería Litio 72V35AH Topmaq, diseñada para ofrecer un rendimiento superior y una durabilidad excepcional.
Con una capacidad de 35AH y una tensión nominal de 72V, esta batería garantiza recorridos de entre 70 a 100 km, ideal para vehículos eléctricos de alta demanda.

Tecnología Avanzada para un Rendimiento Óptimo

La Batería Litio 72V35AH Topmaq incorpora un sistema BMS de doble acción y un fusible de seguridad de 80AH, asegurando una operación confiable y segura.
Su sistema de cable con fusible incorporado protege contra sobrecargas, ofreciendo tranquilidad en cada uso.

Construcción Robusta para Condiciones Extremas
Fabricada con una caja de aluminio resistente a altas temperaturas, esta batería está diseñada para soportar condiciones ambientales adversas.
Además, cuenta con un microchip antiexplosivo que añade una capa adicional de seguridad, previniendo incidentes.

Tecnología de Vanguardia para un Funcionamiento Eficiente
Utiliza pilas FST Silver de primera calidad y un sistema de cable de bloqueo inteligente, garantizando un rendimiento constante y confiable.
Esta combinación de tecnología avanzada la hace perfecta para dispositivos que requieren una gran cantidad de energía.

Especificaciones y Accesorios Incluidos
Con un ciclo de vida estimado de 1000 ciclos, un peso de 16,20 kg y medidas de empaque de 23 x 26 x 46 cm, esta batería incluye un kit con cargador, ofreciendo una solución completa para la recarga y el mantenimiento de la energía.

Ideal para Vehículos Eléctricos de Alto Rendimiento
Ya sea para scooters, bicicletas eléctricas o vehículos de movilidad personal, la Batería Litio 72V35AH Topmaq es la elección perfecta para quienes buscan potencia, seguridad y durabilidad en un solo producto.

Subtítulos en la Descripción:
Batería Litio 72V35AH Topmaq: Potencia y Seguridad en Cada Kilómetro
Tecnología Avanzada para un Rendimiento Óptimo
Construcción Robusta para Condiciones Extremas
Tecnología de Vanguardia para un Funcionamiento Eficiente
Especificaciones y Accesorios Incluidos
Ideal para Vehículos Eléctricos de Alto Rendimiento
""",https://cdn.store.link/products/store70720/xxsjog-screenshot%202025-10-16%20at%207.07.12%20am.png?versionId=Od7Y4YEFXitCqwZLQx0sj9mRQV1ZeUYD,,,,,,,,,,,Automotriz y Motos,,ATCPB,,,
